item_id,file_type,language,is_restricted,ocr_text_extracted,collection_id,subject_tags,file_size_mb,num_pages_or_frames,content_length_tokens,access_count_30d,duration_seconds,upload_year,upload_day_of_year,num_detected_objects,high_access
ITEM-0002783,pdf,fa,false,true,COLL-008,"thesis,video lecture,machine learning",72.62,51,15282,66,818.31,2015,147,0,0
ITEM-0002784,text,es,false,true,COLL-002,"policy,video lecture,poster",60.88,103,6154,38,606.62,2018,228,0,0
ITEM-0002785,audio,fr,true,false,COLL-017,"thesis,video lecture",77.78,77,17732,58,2072.33,2022,198,0,1
ITEM-0002786,text,fr,false,false,COLL-019,"policy,machine learning,digital preservation",41.97,195,16451,37,1072.21,2017,139,2,0
ITEM-0002787,image,en,false,true,COLL-018,thesis,50.6,56,16906,20,899.88,2015,99,0,0
ITEM-0002788,text,it,false,true,COLL-015,"accessibility,policy",67.11,38,19379,64,1898.81,2020,119,1,1
ITEM-0002789,image,es,false,false,COLL-006,"metadata quality,linguistics",45.09,91,7690,42,1347.6,2018,174,1,1
ITEM-0002790,text,zh,false,true,COLL-005,video lecture,44.23,152,7557,63,757.42,2024,277,2,0
ITEM-0002791,text,en,false,true,COLL-018,"linguistics,video lecture,training material",42.35,70,18494,61,373.41,2022,51,0,1
ITEM-0002792,image,es,false,true,COLL-020,thesis,47.24,53,11752,38,2215.88,2022,331,0,0
ITEM-0002793,image,de,false,true,COLL-011,"linguistics,accessibility",58.0,42,5796,27,1896.73,2018,324,1,0
ITEM-0002794,text,fr,true,false,COLL-013,"linguistics,video lecture,accessibility",77.96,27,16114,31,337.43,2025,199,1,1
ITEM-0002795,text,fa,false,true,COLL-006,"poster,metadata quality,accessibility",41.83,53,8119,65,832.35,2017,298,1,0
ITEM-0002796,pdf,it,false,true,COLL-015,"training material,thesis",50.12,186,19126,30,1900.25,2022,30,0,1
ITEM-0002797,video,ar,false,true,COLL-020,thesis,52.77,165,17880,49,1432.22,2025,44,2,1
ITEM-0002798,pdf,fa,false,false,COLL-011,"metadata quality,policy,poster",61.62,16,4233,43,682.56,2015,178,2,0
ITEM-0002799,text,zh,false,true,COLL-008,"audio interview,metadata quality",75.39,110,13036,38,1158.42,2020,138,0,0
ITEM-0002800,video,zh,false,true,COLL-011,"metadata quality,thesis",65.51,101,8702,34,594.23,2022,100,1,1
ITEM-0002801,image,ar,false,true,COLL-016,"poster,metadata quality",53.32,85,7342,49,926.53,2024,62,0,0
ITEM-0002802,video,en,true,false,COLL-008,"thesis,policy,video lecture",54.36,109,13501,56,1051.2,2023,311,1,0
ITEM-0002803,text,es,true,true,COLL-005,"accessibility,audio interview",46.14,74,16071,56,2294.96,2017,319,2,0
ITEM-0002804,video,fr,false,true,COLL-002,"accessibility,audio interview",53.54,99,14385,50,2487.95,2017,80,2,1
ITEM-0002805,video,en,false,true,COLL-016,digital preservation,45.76,52,4940,47,911.76,2024,180,2,1
ITEM-0002806,text,zh,false,true,COLL-020,digital preservation,63.61,56,14156,29,434.4,2022,58,1,0
ITEM-0002807,audio,fa,false,true,COLL-001,"metadata quality,poster",64.29,177,15735,43,204.98,2025,215,2,0
ITEM-0002808,text,zh,false,true,COLL-020,machine learning,72.4,144,19092,32,1676.92,2021,14,1,1
ITEM-0002809,video,fa,false,true,COLL-008,"linguistics,machine learning",78.04,82,9090,48,1424.91,2019,305,1,0
ITEM-0002810,text,ar,false,true,COLL-011,"poster,digital preservation",67.2,137,7446,56,1755.16,2020,245,1,1
ITEM-0002811,video,fr,false,false,COLL-005,"policy,digital preservation",53.37,127,13353,60,1222.11,2019,84,0,0
ITEM-0002812,image,fr,false,true,COLL-009,"digital preservation,thesis",59.51,110,15761,60,2559.34,2024,72,2,1
ITEM-0002813,video,es,true,true,COLL-010,"metadata quality,accessibility,training material",71.24,69,14453,63,741.69,2019,244,1,1
ITEM-0002814,image,fa,false,true,COLL-017,"poster,digital preservation",41.93,48,10485,44,2364.83,2024,47,2,0
ITEM-0002815,image,ar,true,false,COLL-020,"video lecture,metadata quality,accessibility",50.87,9,8174,36,1678.5,2022,230,0,0
ITEM-0002816,text,es,false,true,COLL-004,"poster,thesis",49.18,148,17927,39,824.53,2017,203,2,1
ITEM-0002817,text,it,false,true,COLL-008,"poster,training material,machine learning",50.71,39,17180,46,1630.89,2024,124,2,0
ITEM-0002818,text,es,false,true,COLL-001,linguistics,43.64,12,6620,63,2381.78,2019,119,0,1
ITEM-0002819,text,de,false,true,COLL-007,"accessibility,audio interview,machine learning",46.13,60,6488,57,376.47,2025,149,0,0
ITEM-0002820,pdf,fa,false,true,COLL-004,poster,63.75,16,11946,31,325.24,2017,271,0,1
ITEM-0002821,video,it,false,true,COLL-019,"machine learning,linguistics,poster",53.91,67,19541,21,2435.72,2022,160,0,0
ITEM-0002822,video,fa,false,true,COLL-007,audio interview,67.61,196,16317,61,1621.13,2025,244,0,0
ITEM-0002823,audio,es,false,true,COLL-010,"poster,accessibility",74.0,135,7583,53,735.22,2016,101,1,0
ITEM-0002824,pdf,fr,false,true,COLL-006,audio interview,44.54,181,15723,60,271.14,2020,27,2,0
ITEM-0002825,image,de,false,true,COLL-004,thesis,42.13,189,16005,59,732.53,2015,40,2,1
ITEM-0002826,image,de,false,true,COLL-018,digital preservation,46.71,11,4206,44,1838.45,2024,241,1,0
ITEM-0002827,audio,fr,false,true,COLL-006,thesis,67.33,120,15655,68,1023.78,2016,292,1,1
ITEM-0002828,image,de,false,true,COLL-001,accessibility,44.47,190,9674,47,1325.69,2016,314,1,1
ITEM-0002829,image,fa,false,false,COLL-001,video lecture,56.04,115,17159,52,405.91,2023,333,1,1
ITEM-0002830,video,de,false,true,COLL-002,"poster,audio interview,accessibility",43.83,70,18330,32,1428.58,2019,310,0,0
ITEM-0002831,pdf,ar,false,true,COLL-017,"accessibility,machine learning",59.33,10,18043,41,658.49,2025,220,1,0
ITEM-0002832,audio,ar,false,true,COLL-016,"machine learning,thesis",66.59,86,17031,21,1274.19,2020,336,0,0
ITEM-0002833,pdf,de,false,true,COLL-013,"linguistics,audio interview",71.27,161,11406,52,766.3,2015,203,1,1
ITEM-0002834,pdf,es,false,true,COLL-006,"linguistics,poster",73.23,87,7805,41,2529.11,2023,19,1,0
ITEM-0002835,pdf,es,false,true,COLL-008,machine learning,79.28,145,6253,35,2519.01,2021,122,0,0
ITEM-0002836,video,de,false,true,COLL-003,"poster,machine learning,video lecture",54.44,54,5035,25,2058.63,2015,114,1,0
ITEM-0002837,video,zh,false,true,COLL-003,"accessibility,policy,machine learning",41.18,21,9157,39,226.96,2022,206,0,0
ITEM-0002838,image,fa,false,true,COLL-003,audio interview,66.73,117,19387,37,1515.18,2019,324,2,0
ITEM-0002839,audio,es,false,true,COLL-017,poster,73.18,11,13898,48,2024.75,2022,43,1,0
ITEM-0002840,video,it,false,true,COLL-015,"accessibility,poster",42.5,75,16338,27,377.48,2022,305,1,1
ITEM-0002841,video,en,false,true,COLL-015,"audio interview,video lecture",74.42,193,10538,28,811.37,2016,30,0,0
ITEM-0002842,text,de,false,true,COLL-012,audio interview,43.0,199,11646,50,2364.6,2016,164,0,0
ITEM-0002843,text,fr,true,false,COLL-019,"digital preservation,training material,audio interview",58.08,39,14766,30,1256.3,2024,244,1,0
ITEM-0002844,video,fr,false,false,COLL-020,"thesis,linguistics,video lecture",60.97,97,7862,55,1343.7,2020,231,2,0
ITEM-0002845,image,de,false,true,COLL-014,poster,68.02,184,6677,63,1737.7,2015,123,1,1
ITEM-0002846,text,it,false,true,COLL-011,"metadata quality,video lecture,digital preservation",72.0,141,8688,39,2095.74,2017,361,1,0
ITEM-0002847,video,fa,false,false,COLL-016,video lecture,68.4,146,16010,58,319.8,2022,153,1,1
ITEM-0002848,video,fr,true,true,COLL-014,thesis,78.93,84,18039,34,2262.52,2025,194,0,0
ITEM-0002849,video,de,false,true,COLL-011,metadata quality,50.81,39,15323,23,421.06,2019,73,0,0
ITEM-0002850,text,de,false,true,COLL-009,"video lecture,linguistics",48.47,147,12653,30,2183.25,2017,15,1,0
ITEM-0002851,audio,zh,false,true,COLL-004,"video lecture,audio interview",71.97,172,18483,27,2029.71,2017,103,1,0
ITEM-0002852,audio,fr,false,true,COLL-018,"audio interview,digital preservation,linguistics",75.58,90,13300,36,876.01,2022,71,1,0
ITEM-0002853,pdf,es,false,true,COLL-016,"poster,digital preservation,audio interview",55.14,24,10014,52,402.92,2021,365,0,1
ITEM-0002854,audio,it,false,true,COLL-020,"training material,policy,video lecture",66.43,133,13768,38,579.33,2016,346,1,1
ITEM-0002855,video,ar,false,true,COLL-003,"thesis,audio interview,policy",70.59,66,9900,56,2214.91,2015,251,0,1
ITEM-0002856,video,fr,false,true,COLL-003,training material,75.34,65,18707,31,2486.9,2018,296,0,0
ITEM-0002857,image,fa,false,true,COLL-002,"accessibility,audio interview,metadata quality",43.67,66,8912,36,1163.62,2020,134,2,0
ITEM-0002858,pdf,fa,false,true,COLL-014,policy,40.53,104,13672,46,2019.86,2023,50,0,1
ITEM-0002859,video,en,false,true,COLL-003,"policy,accessibility",76.53,42,17304,58,384.29,2020,300,0,0
ITEM-0002860,text,de,true,true,COLL-009,digital preservation,54.0,47,18752,20,384.13,2015,10,1,1
ITEM-0002861,image,de,false,true,COLL-006,training material,76.41,163,19210,50,545.85,2019,242,2,0
ITEM-0002862,text,ar,true,true,COLL-013,"poster,linguistics",55.64,162,15501,25,801.83,2018,114,2,0
ITEM-0002863,pdf,es,false,true,COLL-009,audio interview,72.58,71,12278,68,2609.44,2015,133,0,0
ITEM-0002864,image,fa,true,false,COLL-019,"digital preservation,training material",55.69,130,17798,61,1347.27,2017,280,0,1
ITEM-0002865,audio,it,false,true,COLL-016,"poster,training material,digital preservation",68.19,158,15611,40,2028.86,2020,46,1,1
ITEM-0002866,image,de,false,true,COLL-016,"linguistics,accessibility",63.72,127,12174,21,997.24,2020,96,2,1
ITEM-0002867,pdf,ar,true,true,COLL-008,"machine learning,thesis,video lecture",41.61,191,8466,57,683.52,2021,2,2,1
ITEM-0002868,image,fa,false,false,COLL-014,"machine learning,poster,metadata quality",78.92,39,18328,47,2034.55,2018,361,2,1
ITEM-0002869,video,ar,false,true,COLL-003,accessibility,48.46,105,18863,39,1865.4,2025,62,0,0
ITEM-0002870,audio,es,false,false,COLL-005,"video lecture,poster",60.02,40,14867,28,1124.7,2018,178,1,0
ITEM-0002871,audio,fa,false,true,COLL-009,"thesis,policy,poster",51.74,160,16880,52,1020.52,2017,229,2,0
ITEM-0002872,video,ar,false,true,COLL-008,"audio interview,training material",70.55,119,17483,57,973.6,2025,11,2,1
ITEM-0002873,pdf,fr,false,true,COLL-018,"metadata quality,policy",72.5,196,19081,66,1029.76,2018,257,0,1
ITEM-0002874,text,fr,false,true,COLL-006,"audio interview,poster,metadata quality",71.72,130,14808,60,252.56,2023,244,1,1
ITEM-0002875,image,en,false,true,COLL-017,"audio interview,machine learning",53.11,106,14226,30,659.29,2017,313,1,0
ITEM-0002876,pdf,fr,false,true,COLL-011,"video lecture,thesis",57.51,27,16445,23,1565.5,2021,145,1,0
ITEM-0002877,image,it,false,true,COLL-006,"audio interview,metadata quality,accessibility",73.49,56,15586,54,999.03,2025,204,2,1
ITEM-0002878,image,ar,false,true,COLL-008,audio interview,52.49,10,6745,66,1240.72,2015,244,1,1
ITEM-0002879,text,it,false,true,COLL-013,"poster,thesis",75.41,132,13811,24,297.89,2020,206,2,0
ITEM-0002880,image,es,false,true,COLL-013,thesis,66.36,31,8699,64,1429.58,2025,257,2,1
ITEM-0002881,audio,zh,false,true,COLL-010,metadata quality,48.09,20,7791,67,2192.71,2024,53,2,0
ITEM-0002882,image,de,true,true,COLL-018,"machine learning,digital preservation,accessibility",66.11,178,6961,47,259.89,2022,26,0,0
ITEM-0002883,video,it,false,true,COLL-015,metadata quality,41.26,190,11954,35,2518.88,2025,164,2,0
ITEM-0002884,image,en,false,false,COLL-017,poster,53.68,94,9850,49,1093.89,2018,260,1,0
ITEM-0002885,pdf,en,false,true,COLL-019,"video lecture,thesis",53.23,194,9869,64,765.31,2016,90,2,1
ITEM-0002886,text,de,false,false,COLL-007,"linguistics,accessibility",49.4,197,15986,23,1506.38,2017,57,0,0
ITEM-0002887,pdf,fr,false,true,COLL-005,"machine learning,metadata quality",52.45,196,9510,61,1461.66,2020,77,0,1
ITEM-0002888,audio,zh,false,true,COLL-006,metadata quality,57.6,36,14358,65,393.8,2024,92,2,0
ITEM-0002889,video,it,false,true,COLL-010,metadata quality,78.37,70,16038,55,2658.9,2016,192,2,1
ITEM-0002890,text,de,false,true,COLL-012,"poster,thesis,policy",62.67,47,9650,50,2489.02,2015,138,2,1
ITEM-0002891,image,es,false,false,COLL-019,"poster,video lecture",58.48,51,12948,27,534.88,2017,353,2,0
ITEM-0002892,image,zh,false,true,COLL-010,"metadata quality,audio interview",78.07,164,9469,44,1871.04,2015,276,2,0
ITEM-0002893,pdf,ar,false,false,COLL-017,"policy,training material",70.7,6,13571,29,734.7,2017,326,0,0
ITEM-0002894,video,it,false,true,COLL-002,linguistics,54.62,22,4152,36,1393.77,2021,217,2,1
ITEM-0002895,text,fa,false,true,COLL-011,digital preservation,52.05,162,16265,48,2542.33,2023,165,2,0
ITEM-0002896,pdf,it,false,true,COLL-016,audio interview,76.3,181,17065,64,191.88,2022,172,1,1
ITEM-0002897,text,zh,true,true,COLL-020,linguistics,68.04,32,8066,47,230.66,2016,36,1,0
ITEM-0002898,text,it,false,true,COLL-017,"linguistics,thesis,digital preservation",69.83,128,9735,44,2403.93,2024,167,1,0
ITEM-0002899,pdf,ar,false,true,COLL-013,"training material,accessibility,video lecture",70.41,133,15260,68,1151.0,2025,118,1,1
ITEM-0002900,video,es,false,true,COLL-019,"machine learning,poster",54.34,98,9326,49,403.31,2022,218,1,1
ITEM-0002901,audio,ar,false,true,COLL-004,thesis,49.58,109,8110,67,736.58,2015,58,2,0
ITEM-0002902,audio,es,false,true,COLL-020,"accessibility,poster",48.28,52,7078,41,1191.54,2017,338,0,0
ITEM-0002903,audio,fa,false,true,COLL-017,"poster,training material",45.15,150,11039,29,1774.4,2024,177,1,1
ITEM-0002904,text,en,false,true,COLL-002,"thesis,metadata quality",65.1,151,5397,46,2027.98,2025,156,1,1
ITEM-0002905,video,zh,false,true,COLL-004,policy,62.83,149,9694,31,585.51,2015,322,2,1
ITEM-0002906,video,de,false,true,COLL-003,"training material,metadata quality,thesis",51.26,7,16552,57,2485.12,2020,173,0,1
ITEM-0002907,audio,de,false,true,COLL-005,thesis,58.67,139,17711,63,1801.09,2022,177,1,0
ITEM-0002908,audio,it,false,true,COLL-010,poster,40.48,57,11707,32,1018.61,2023,97,2,0
ITEM-0002909,text,fr,false,true,COLL-005,"training material,digital preservation",60.83,7,8881,24,124.82,2015,145,2,1
ITEM-0002910,audio,fr,false,true,COLL-011,"accessibility,linguistics",68.38,57,10241,39,2351.37,2023,330,2,0
ITEM-0002911,video,ar,false,false,COLL-005,"accessibility,training material,video lecture",62.27,67,4210,64,2062.21,2015,14,2,0
ITEM-0002912,pdf,fr,false,true,COLL-016,"machine learning,thesis,metadata quality",47.99,21,18329,61,2616.85,2016,57,2,1
ITEM-0002913,video,fr,false,true,COLL-006,"video lecture,poster",56.96,189,14664,45,709.62,2018,149,2,0
ITEM-0002914,pdf,fr,false,true,COLL-001,policy,60.62,180,7294,41,146.24,2021,312,1,0
ITEM-0002915,text,fr,false,true,COLL-005,"policy,video lecture,metadata quality",54.45,175,7242,42,1752.99,2016,76,2,0
ITEM-0002916,pdf,ar,false,true,COLL-002,"accessibility,digital preservation",58.07,17,9608,26,1621.68,2017,292,2,0
ITEM-0002917,image,es,false,true,COLL-020,"thesis,training material,poster",68.04,77,6486,69,1146.88,2018,101,2,0
ITEM-0002918,image,it,false,true,COLL-019,thesis,75.98,88,5209,20,2459.89,2018,37,0,0
ITEM-0002919,audio,fr,false,false,COLL-005,"metadata quality,accessibility,video lecture",56.0,117,9767,25,1173.18,2024,151,1,1
ITEM-0002920,audio,zh,false,true,COLL-009,"video lecture,policy,poster",66.26,11,14918,65,2516.73,2021,113,0,1
ITEM-0002921,image,fa,false,true,COLL-002,"poster,accessibility,video lecture",73.35,189,5258,46,2347.68,2025,110,0,0
ITEM-0002922,text,ar,false,true,COLL-007,"machine learning,accessibility",63.77,136,11267,66,1152.72,2016,216,0,1
ITEM-0002923,video,es,false,true,COLL-008,"machine learning,training material",63.17,122,14438,38,344.36,2019,240,0,0
ITEM-0002924,text,en,false,false,COLL-007,"training material,accessibility,poster",59.71,39,11181,22,2687.73,2022,183,0,1
ITEM-0002925,video,fa,false,true,COLL-001,linguistics,46.32,114,14122,68,2475.43,2024,205,1,1
ITEM-0002926,video,it,true,true,COLL-019,"machine learning,video lecture,metadata quality",57.75,62,12245,38,2117.81,2019,21,1,1
ITEM-0002927,video,it,true,true,COLL-015,poster,66.37,54,8702,40,1385.19,2019,211,2,0
ITEM-0002928,audio,zh,false,false,COLL-018,"thesis,machine learning",49.76,6,13781,45,768.24,2025,223,2,1
ITEM-0002929,text,ar,false,true,COLL-019,metadata quality,70.2,141,11024,53,2617.71,2015,239,0,0
ITEM-0002930,pdf,en,false,true,COLL-010,accessibility,73.56,131,8458,46,449.67,2025,12,2,0
ITEM-0002931,pdf,en,true,false,COLL-002,policy,71.18,160,9168,44,435.15,2023,227,1,0
ITEM-0002932,text,zh,false,true,COLL-013,"thesis,poster,machine learning",48.39,105,8221,52,2540.52,2025,106,1,0
ITEM-0002933,image,fa,false,true,COLL-005,thesis,62.18,152,5758,37,389.96,2018,207,2,0
ITEM-0002934,audio,fr,false,true,COLL-003,"linguistics,machine learning,thesis",78.36,174,19278,42,877.99,2022,54,2,0
ITEM-0002935,text,zh,true,true,COLL-019,"poster,linguistics",70.23,8,16255,58,894.6,2018,108,2,0
ITEM-0002936,image,it,false,false,COLL-013,"machine learning,metadata quality",69.53,63,15194,57,213.79,2017,281,0,0
ITEM-0002937,text,zh,true,true,COLL-020,"training material,thesis",73.26,86,19366,66,1470.86,2025,10,0,0
ITEM-0002938,image,es,false,true,COLL-006,"poster,thesis,policy",61.35,172,15464,38,868.71,2015,88,0,1
ITEM-0002939,pdf,it,false,false,COLL-018,training material,68.23,67,10256,31,1112.86,2016,319,2,0
ITEM-0002940,video,fa,true,true,COLL-015,"policy,linguistics",53.03,31,18206,34,696.02,2024,42,0,0
ITEM-0002941,image,fr,false,false,COLL-002,training material,42.86,175,16816,28,2667.85,2021,72,2,0
ITEM-0002942,image,fr,false,true,COLL-007,"machine learning,metadata quality",78.8,74,11173,48,944.54,2019,4,0,0
ITEM-0002943,image,it,false,true,COLL-011,"policy,accessibility",57.52,169,13742,53,1364.01,2017,360,0,1
ITEM-0002944,audio,ar,true,true,COLL-011,policy,47.57,111,17787,45,847.05,2025,231,1,1
ITEM-0002945,image,fr,false,true,COLL-014,"poster,linguistics,machine learning",54.26,81,15782,31,1037.05,2022,220,1,0
ITEM-0002946,pdf,ar,false,true,COLL-008,training material,68.29,200,5707,53,1062.47,2024,68,0,1
ITEM-0002947,video,en,false,true,COLL-014,"machine learning,poster,training material",74.58,78,11009,24,945.0,2019,262,2,1
ITEM-0002948,video,ar,false,true,COLL-016,"training material,metadata quality",48.09,154,5109,67,660.56,2017,331,0,1
ITEM-0002949,text,de,false,true,COLL-008,"poster,video lecture",42.06,93,16215,60,891.92,2017,100,1,1
ITEM-0002950,audio,it,false,false,COLL-005,"thesis,training material",45.54,91,4878,69,948.24,2018,202,0,0
ITEM-0002951,text,it,true,true,COLL-017,"linguistics,metadata quality,digital preservation",61.76,73,6722,60,642.53,2023,105,2,1
ITEM-0002952,video,zh,false,true,COLL-006,linguistics,68.61,101,14353,64,1439.02,2025,179,2,0
ITEM-0002953,image,it,false,true,COLL-014,"accessibility,poster,thesis",58.78,171,9644,33,1886.09,2020,98,1,0
ITEM-0002954,audio,es,false,true,COLL-006,"thesis,digital preservation,training material",76.72,190,6930,70,1695.63,2025,245,2,1
ITEM-0002955,text,zh,false,true,COLL-017,"audio interview,video lecture",70.15,105,16522,20,2356.96,2018,332,0,0
ITEM-0002956,image,de,true,true,COLL-002,video lecture,54.72,47,14042,24,2295.75,2021,15,1,0
ITEM-0002957,video,it,false,true,COLL-020,audio interview,56.09,45,18988,21,643.81,2016,253,2,1
ITEM-0002958,pdf,fa,false,true,COLL-014,"digital preservation,accessibility,thesis",79.35,102,12956,57,2218.38,2019,354,1,0
ITEM-0002959,image,fa,false,true,COLL-010,"thesis,audio interview,policy",45.91,139,4977,67,2167.89,2016,343,1,1
ITEM-0002960,pdf,fr,false,true,COLL-006,"poster,audio interview,metadata quality",55.46,142,17500,63,1874.62,2017,133,0,0
ITEM-0002961,text,en,false,true,COLL-002,policy,58.67,24,7429,62,670.75,2017,98,1,1
ITEM-0002962,text,fa,false,true,COLL-010,"policy,audio interview,accessibility",46.31,136,6494,45,2616.01,2017,235,0,1
ITEM-0002963,text,en,false,true,COLL-004,"metadata quality,thesis",65.27,70,7924,47,2202.1,2022,341,2,1
ITEM-0002964,audio,ar,false,true,COLL-001,"linguistics,video lecture,policy",70.74,41,16316,47,581.62,2018,27,2,1
ITEM-0002965,pdf,en,false,true,COLL-003,metadata quality,64.61,152,18664,44,512.84,2015,312,1,0
ITEM-0002966,pdf,fr,false,false,COLL-010,"poster,machine learning",69.24,194,4716,69,1189.6,2023,316,2,0
ITEM-0002967,image,es,false,true,COLL-005,"audio interview,accessibility",65.49,90,14815,48,795.56,2020,268,0,1
ITEM-0002968,audio,it,false,true,COLL-005,metadata quality,78.58,144,12054,46,1123.26,2018,84,2,0
ITEM-0002969,image,de,false,true,COLL-001,"accessibility,linguistics",53.97,44,8486,31,2470.83,2023,250,0,0
ITEM-0002970,audio,en,false,true,COLL-001,"linguistics,machine learning",65.69,48,16385,20,1892.5,2020,287,2,1
ITEM-0002971,text,de,false,true,COLL-003,"policy,poster",73.62,143,8138,47,1266.83,2017,228,1,0
ITEM-0002972,image,fr,false,true,COLL-006,machine learning,70.41,21,17277,42,779.11,2021,114,0,1
ITEM-0002973,text,en,false,false,COLL-012,accessibility,72.83,145,15001,31,1429.72,2018,365,0,0
ITEM-0002974,video,fr,false,true,COLL-011,policy,73.79,45,5969,45,1532.66,2021,296,1,1
ITEM-0002975,image,zh,false,true,COLL-006,"machine learning,digital preservation",69.47,158,16285,65,470.55,2017,218,0,1
ITEM-0002976,image,zh,false,true,COLL-008,"linguistics,metadata quality",59.45,66,6489,58,1145.38,2017,213,2,0
ITEM-0002977,image,ar,false,true,COLL-008,training material,54.19,73,13697,33,1658.0,2024,166,0,1
ITEM-0002978,text,fr,false,true,COLL-011,video lecture,56.44,147,8710,36,2238.52,2022,128,1,0
ITEM-0002979,video,es,false,true,COLL-011,training material,78.98,176,19357,68,2261.07,2024,215,2,1
ITEM-0002980,pdf,it,false,true,COLL-019,"thesis,poster,accessibility",45.01,31,6791,33,1323.89,2021,325,0,0
ITEM-0002981,pdf,de,false,true,COLL-017,"training material,audio interview,linguistics",67.67,69,19395,50,442.18,2015,41,2,1
ITEM-0002982,audio,fa,false,false,COLL-015,thesis,55.85,58,16358,63,2528.25,2018,108,1,1
ITEM-0002983,text,en,false,true,COLL-007,"training material,poster",55.75,125,8787,66,269.77,2016,60,1,1
ITEM-0002984,image,zh,true,true,COLL-008,"accessibility,metadata quality",48.43,38,17765,60,516.93,2022,222,2,1
ITEM-0002985,audio,fr,false,true,COLL-018,"training material,machine learning",40.73,89,15608,45,1687.87,2019,346,1,0
ITEM-0002986,pdf,it,false,true,COLL-018,thesis,48.68,107,7216,67,374.51,2020,318,1,0
ITEM-0002987,image,de,false,true,COLL-007,"video lecture,thesis,linguistics",53.53,45,8384,51,1114.52,2024,113,2,0
ITEM-0002988,image,ar,false,true,COLL-018,"thesis,audio interview",45.43,15,10506,64,2396.78,2022,120,2,1
ITEM-0002989,audio,it,false,true,COLL-016,linguistics,68.19,163,8160,21,359.92,2020,177,2,0
ITEM-0002990,image,en,false,true,COLL-018,poster,74.78,75,4605,48,2329.03,2025,250,2,1
ITEM-0002991,video,de,false,true,COLL-002,"thesis,audio interview,machine learning",52.4,91,18093,70,1124.55,2020,138,2,1
ITEM-0002992,pdf,en,false,true,COLL-010,linguistics,53.72,143,10577,33,2463.99,2021,186,2,0
ITEM-0002993,video,fr,false,false,COLL-017,"training material,policy,poster",59.88,76,14471,40,1227.63,2015,130,0,0
ITEM-0002994,video,ar,false,true,COLL-014,audio interview,72.08,152,19612,63,1974.78,2016,49,2,1
ITEM-0002995,video,it,false,true,COLL-005,"video lecture,policy",70.53,89,12815,27,202.69,2021,86,1,0
ITEM-0002996,pdf,fr,false,true,COLL-020,"training material,linguistics,video lecture",67.77,41,13064,55,2266.34,2024,154,2,1
ITEM-0002997,image,fa,true,true,COLL-004,"video lecture,training material,linguistics",76.47,177,19651,30,786.3,2015,263,2,1
ITEM-0002998,audio,de,false,true,COLL-004,"video lecture,linguistics,metadata quality",75.03,20,7717,32,1320.21,2023,334,2,0
ITEM-0002999,audio,zh,false,false,COLL-004,"audio interview,machine learning",78.84,116,6019,21,1392.07,2024,132,2,0
ITEM-0003000,pdf,fr,false,false,COLL-004,metadata quality,40.19,118,4593,67,2014.33,2019,220,1,0
ITEM-0003001,image,fa,false,true,COLL-018,"linguistics,video lecture,audio interview",52.49,160,16594,69,224.1,2016,286,1,1
ITEM-0003002,image,fr,false,true,COLL-020,"thesis,metadata quality",46.15,155,8237,33,2036.01,2020,163,2,0
ITEM-0003003,video,de,false,true,COLL-003,video lecture,56.31,192,11296,40,2678.81,2020,258,1,1
ITEM-0003004,image,en,false,true,COLL-016,"accessibility,training material",47.5,95,6340,57,2041.73,2023,3,2,1
ITEM-0003005,audio,de,false,true,COLL-006,"metadata quality,machine learning",52.95,167,16580,65,1155.36,2020,122,0,1
ITEM-0003006,video,it,false,true,COLL-001,"accessibility,digital preservation",41.87,109,5631,27,638.52,2019,165,2,0
ITEM-0003007,video,fa,false,false,COLL-001,"audio interview,digital preservation",75.25,181,16041,56,2681.64,2016,56,1,0
ITEM-0003008,audio,de,false,true,COLL-016,"metadata quality,policy,linguistics",79.98,160,15807,49,525.79,2022,260,0,1
ITEM-0003009,audio,zh,false,true,COLL-008,"accessibility,video lecture,training material",45.42,13,11182,30,2308.32,2023,102,0,0
ITEM-0003010,pdf,zh,false,true,COLL-017,linguistics,52.36,37,11905,46,823.59,2019,254,1,0
ITEM-0003011,pdf,ar,false,true,COLL-002,"digital preservation,metadata quality,accessibility",41.79,105,4351,33,1244.46,2025,67,2,0
ITEM-0003012,text,fr,false,true,COLL-014,"policy,metadata quality",49.5,125,18267,21,1930.05,2016,19,0,0
ITEM-0003013,text,zh,false,false,COLL-004,"metadata quality,poster,audio interview",56.24,88,4069,40,859.14,2023,93,0,1
ITEM-0003014,pdf,it,false,true,COLL-018,thesis,48.85,133,19483,34,1929.29,2019,319,2,0
ITEM-0003015,pdf,de,false,true,COLL-018,"training material,metadata quality,audio interview",79.04,120,9454,53,202.62,2017,35,0,1
ITEM-0003016,video,en,false,true,COLL-012,"machine learning,video lecture",54.28,85,5805,43,464.13,2015,124,0,1
ITEM-0003017,image,it,false,true,COLL-003,thesis,78.56,14,10119,30,1727.07,2019,172,2,0
ITEM-0003018,video,fr,false,true,COLL-013,"digital preservation,metadata quality,thesis",53.75,183,17719,63,1633.63,2021,222,2,0
ITEM-0003019,audio,es,false,true,COLL-019,"video lecture,accessibility",52.55,52,14619,21,210.28,2022,169,1,0
ITEM-0003020,text,es,false,true,COLL-007,"audio interview,video lecture",74.64,69,12535,32,1344.52,2018,275,2,0
